,name,ratio,num_matches_2016-2019,ratio_2016-2019,num_matches_2020-2021,ratio_2020-2021,hand,gender,ioc,birth,ht,minutes,perc_ace,serv_won_tot_seve,bpFaced,perc_df,perc_2ndwon,perc_v_ace,perc_v_df,perc_v_1stwon
2514,MAXIME HAMOU,0.45714285714285713,59.0,0.4745762711864407,11.0,0.36363636363636365,R,M,FRA,1995.0,186.96153846153845,88.28865131578948,7.0,0.605975536394626,472.0,5.0,50.0,14.0,6.0,72.0
2515,MAXIME JANVIER,0.4838709677419355,238.0,0.5084033613445378,72.0,0.4027777777777778,R,M,FRA,1996.0,186.96153846153845,96.33208333333334,10.0,0.6265359535110677,1916.0,7.0,50.0,8.0,6.0,69.0
2516,MAXIME TABATRUONG,0.41025641025641024,39.0,0.41025641025641024,0.0,0.0,R,M,FRA,1989.0,186.96153846153845,96.58967391304347,10.0,0.5975317106616387,300.0,8.0,49.0,8.0,7.0,69.0
2517,MAXIME TEIXEIRA,0.36363636363636365,22.0,0.36363636363636365,0.0,0.0,R,M,FRA,1989.0,186.96153846153845,78.07142857142857,9.0,0.5508221225710015,155.0,12.0,39.0,5.0,5.0,65.0
2518,MAXIMILIAN MARTERER,0.5615942028985508,203.0,0.5714285714285714,73.0,0.5342465753424658,L,M,GER,1995.0,187.44,92.38485737136764,13.0,0.6474666122948313,1551.0,4.0,53.0,9.0,6.0,70.0
2519,MAXIMILIAN NEUCHRIST,0.5108695652173914,91.0,0.5164835164835165,1.0,0.0,R,M,AUT,1991.0,185.2,90.23356973995271,13.0,0.6416978776529338,519.0,4.0,49.0,12.0,7.0,73.0
2520,MAXIMILIANO ESTEVEZ,0.5142857142857142,35.0,0.5142857142857142,0.0,0.0,L,M,ARG,1989.0,184.5,97.25816993464053,4.0,0.5618967687788502,280.0,9.0,47.0,8.0,8.0,66.0
2521,MAXIMO GONZALEZ,0.5225225225225225,111.0,0.5225225225225225,0.0,0.0,R,M,ARG,1983.0,175.0,99.69063109954456,5.0,0.5985540334855404,783.0,5.0,50.0,7.0,7.0,66.0
2522,MAYA TAHAN,0.4536082474226804,95.0,0.4631578947368421,2.0,0.0,U,F,ISR,1999.0,170.0,60.58490566037736,0.0,0.1399165881878111,478.0,2.0,12.0,1.0,2.0,14.0
2524,MAYAR SHERIF,0.7222222222222222,101.0,0.7821782178217822,79.0,0.6455696202531646,R,F,EGY,1996.0,180.0,68.51846153846154,5.0,0.6416503313730981,959.0,3.0,48.0,2.0,7.0,45.0
2525,MAYO HIBI,0.5526315789473685,220.0,0.5727272727272728,46.0,0.45652173913043476,R,F,JPN,1996.0,163.83333333333334,71.16006402561024,0.0,0.5290771175726928,2326.0,3.0,37.0,3.0,7.0,52.0
2530,MEGAN MCCRAY,0.41379310344827586,28.0,0.42857142857142855,1.0,0.0,U,F,USA,1995.0,173.1818181818182,60.14705882352941,0.0,0.15903495814869523,136.0,1.0,11.0,3.0,4.0,31.0
2534,MEILING WANG,0.52,90.0,0.5111111111111111,10.0,0.6,U,F,CHN,2000.0,174.8,61.05528846153846,6.0,0.49517966695880805,789.0,5.0,50.0,2.0,6.0,38.0
2535,MEIQI GUO,0.5728155339805825,97.0,0.5876288659793815,6.0,0.3333333333333333,R,F,CHN,2000.0,174.8,60.125,1.0,0.12019690961301792,351.0,3.0,18.0,2.0,4.0,31.0
2537,MELANIA DELAI,0.4691358024691358,33.0,0.5151515151515151,48.0,0.4375,U,F,ITA,2002.0,166.83333333333334,62.53274173806609,0.0,0.555119581464873,862.0,16.0,41.0,1.0,3.0,24.0
2538,MELANIE KLAFFNER,0.5876288659793815,174.0,0.5919540229885057,20.0,0.55,R,F,AUT,1990.0,165.0,61.23563596491228,1.0,0.516787309410134,1057.0,3.0,51.0,1.0,4.0,23.0
2539,MELANIE OUDIN,0.48484848484848486,33.0,0.48484848484848486,0.0,0.0,R,F,USA,1991.0,168.0,61.08823529411765,0.0,0.19077306733167082,153.0,3.0,16.0,3.0,6.0,43.0
2544,MELIS SEZER,0.5576923076923077,193.0,0.5699481865284974,15.0,0.4,R,F,TUR,1993.0,172.0,61.315217391304344,1.0,0.23363793529266486,1192.0,3.0,23.0,1.0,2.0,18.0
2546,MELISA MORALES,0.43478260869565216,92.0,0.43478260869565216,0.0,0.0,R,F,GUA,1990.0,172.13719297606002,61.17211538461538,2.0,0.509654313298038,709.0,15.0,29.0,1.0,3.0,21.0
2548,MELL ELIZABETH REASCO GONZALEZ,0.5555555555555556,19.0,0.42105263157894735,53.0,0.6037735849056604,L,F,ECU,2002.0,172.13719297606002,62.78125,0.0,0.35157940285590655,415.0,8.0,28.0,1.0,3.0,22.0
2549,MENG YI CHEN,0.36363636363636365,11.0,0.36363636363636365,0.0,0.0,U,F,CHN,2003.0,174.8,60.64285714285714,0.0,0.21937321937321938,70.0,9.0,23.0,1.0,3.0,16.0
2556,MIA KUPRES,0.5333333333333333,3.0,0.0,12.0,0.6666666666666666,R,F,CAN,2004.0,172.75,60.35714285714286,1.0,0.1528735632183908,56.0,7.0,22.0,0.0,0.0,6.0
2558,MIA NICOLE EKLUND,0.4752475247524752,101.0,0.4752475247524752,0.0,0.0,L,F,FIN,1994.0,172.13719297606002,61.216981132075475,1.0,0.19263301500682128,629.0,11.0,20.0,1.0,3.0,19.0
2559,MICHAEL BERRER,0.4791666666666667,48.0,0.4791666666666667,0.0,0.0,L,M,GER,1980.0,193.0,90.26521739130436,11.0,0.6239316239316239,317.0,6.0,48.0,12.0,7.0,70.0
2560,MICHAEL GEERTS,0.475,10.0,0.3,30.0,0.5333333333333333,R,M,BEL,1995.0,173.66666666666666,106.00501253132832,11.0,0.6305774278215223,247.0,5.0,52.0,13.0,6.0,71.0
2561,MICHAEL LINZER,0.4492753623188406,69.0,0.4492753623188406,0.0,0.0,R,M,AUT,1989.0,185.2,100.56027164685908,9.0,0.5880640465793304,509.0,9.0,48.0,8.0,7.0,68.0
2562,MICHAEL LOOK,0.5,16.0,0.5,0.0,0.0,R,M,AUS,1987.0,187.07692307692307,72.25,13.0,0.6181061394380853,75.0,6.0,49.0,9.0,8.0,69.0
2563,MICHAEL MMOH,0.5685483870967742,207.0,0.5797101449275363,41.0,0.5121951219512195,R,M,USA,1998.0,187.53125,97.94064426327301,9.0,0.6246659464377097,1560.0,8.0,49.0,11.0,6.0,69.0
2564,MICHAEL REDLICKI,0.5066666666666667,59.0,0.5254237288135594,16.0,0.4375,L,M,USA,1993.0,187.53125,93.5796586059744,12.0,0.6314878892733564,403.0,6.0,51.0,13.0,7.0,72.0
2565,MICHAEL VENUS,0.21428571428571427,12.0,0.25,2.0,0.0,R,M,NZL,1988.0,183.0,80.93939393939394,17.0,0.61,93.0,13.0,45.0,17.0,8.0,75.0
2566,MICHAEL VRBENSKY,0.43859649122807015,11.0,0.36363636363636365,46.0,0.45652173913043476,R,M,CZE,2000.0,190.375,107.128125,7.0,0.5769407441433165,495.0,9.0,49.0,8.0,8.0,68.0
2567,MICHAELA BAYERLOVA,0.6307692307692307,93.0,0.6559139784946236,37.0,0.5675675675675675,U,F,CZE,1998.0,175.78571428571428,60.08333333333333,0.0,0.11966005665722379,480.0,4.0,8.0,1.0,3.0,19.0
2569,MICHAELA GORDON,0.2903225806451613,31.0,0.2903225806451613,0.0,0.0,U,F,USA,1999.0,173.1818181818182,81.83333333333334,1.0,0.5103092783505154,372.0,10.0,43.0,3.0,4.0,46.0
2570,MICHAELA HAET,0.625,32.0,0.625,0.0,0.0,R,F,AUS,1999.0,170.85714285714286,60.95833333333333,0.0,0.2029966167230546,72.0,3.0,24.0,1.0,4.0,29.0
2571,MICHAELA HONCOVA,0.4666666666666667,178.0,0.47191011235955055,2.0,0.0,R,F,SVK,1993.0,172.5,62.75520833333333,2.0,0.5400866738894908,1536.0,6.0,36.0,3.0,6.0,43.0
2573,MICHAELA LAKI,0.5,0.0,0.0,16.0,0.5,U,F,GRE,2005.0,177.0,59.6875,0.0,0.24267782426778242,64.0,8.0,21.0,2.0,5.0,27.0
2574,MICHAELLA KRAJICEK,0.5106382978723404,47.0,0.5106382978723404,0.0,0.0,R,F,NED,1989.0,177.0,63.73913043478261,4.0,0.2586483390607102,231.0,4.0,20.0,4.0,6.0,45.0
2575,MICHAIL PERVOLARAKIS,0.4444444444444444,18.0,0.5,18.0,0.3888888888888889,R,M,CYP,1996.0,183.0,91.0625,8.0,0.5927750410509032,270.0,9.0,50.0,12.0,8.0,70.0
2576,MICHAL DEMBEK,0.13333333333333333,15.0,0.13333333333333333,0.0,0.0,U,M,POL,1997.0,191.14285714285717,87.75,8.0,0.5603621730382293,117.0,8.0,44.0,11.0,5.0,72.0
2577,MICHAL KONECNY,0.28125,32.0,0.28125,0.0,0.0,L,M,CZE,1989.0,190.375,84.02657004830917,12.0,0.5998221431747444,211.0,10.0,48.0,9.0,7.0,72.0
2578,MICHAL PRZYSIEZNY,0.5465116279069767,86.0,0.5465116279069767,0.0,0.0,R,M,POL,1984.0,185.0,90.09956355701036,20.0,0.6588962892483349,449.0,8.0,52.0,19.0,8.0,74.0
2579,MICHEL VERNIER,0.3076923076923077,23.0,0.34782608695652173,3.0,0.0,R,M,CHI,1992.0,185.0,96.96527777777777,4.0,0.6062857142857143,175.0,6.0,50.0,7.0,8.0,69.0
2584,MICHELLE LARCHER DE BRITO,0.4827586206896552,87.0,0.4827586206896552,0.0,0.0,R,F,POR,1993.0,165.0,64.21269841269842,2.0,0.42734920861257664,715.0,10.0,30.0,4.0,7.0,51.0
2585,MICHIKA OZEKI,0.453416149068323,138.0,0.47101449275362317,23.0,0.34782608695652173,U,F,JPN,1992.0,163.83333333333334,60.32954545454545,0.0,0.3122228135533085,704.0,5.0,35.0,2.0,4.0,26.0
2587,MICK LESCURE,0.5238095238095238,21.0,0.5238095238095238,0.0,0.0,R,M,FRA,1993.0,186.96153846153845,90.08636363636364,11.0,0.6,162.0,14.0,48.0,6.0,9.0,67.0
2590,MIHAELA BUZARNESCU,0.5775862068965517,201.0,0.5920398009950248,31.0,0.4838709677419355,L,F,ROU,1988.0,173.71428571428572,83.78639963448066,4.0,0.5869607399262661,1724.0,9.0,47.0,5.0,8.0,62.0
2591,MIHAELA DJAKOVIC,0.496,68.0,0.39705882352941174,57.0,0.6140350877192983,R,F,SRB,2001.0,176.25,60.05555555555556,2.0,0.16122349500365585,504.0,6.0,18.0,1.0,2.0,15.0
2593,MIHARU IMANISHI,0.5182186234817814,203.0,0.4975369458128079,44.0,0.6136363636363636,U,F,JPN,1992.0,163.83333333333334,64.02599789915966,0.0,0.47054597701149425,1813.0,4.0,35.0,2.0,6.0,40.0
2594,MIHIKA YADAV,0.39655172413793105,52.0,0.40384615384615385,6.0,0.3333333333333333,U,F,IND,1999.0,172.13719297606002,60.05714285714286,0.0,0.17889087656529518,315.0,4.0,28.0,2.0,4.0,22.0
2599,MIKAEL TORPEGAARD,0.551948051948052,110.0,0.6,44.0,0.4318181818181818,R,M,DEN,1994.0,190.0,92.83248081841433,13.0,0.6309110827095125,901.0,8.0,51.0,9.0,7.0,69.0
2600,MIKAEL YMER,0.6483050847457628,179.0,0.6759776536312849,57.0,0.5614035087719298,R,M,SWE,1998.0,183.0,102.11099299157414,5.0,0.5941720788551066,1775.0,6.0,48.0,8.0,7.0,66.0
2601,MIKALAI HALIAK,0.18181818181818182,10.0,0.2,1.0,0.0,R,M,BLR,1998.0,194.5,55.47222222222222,6.0,0.5072,80.0,7.0,40.0,15.0,11.0,76.0
2602,MIKELIS LIBIETIS,0.4166666666666667,24.0,0.4166666666666667,0.0,0.0,U,M,LAT,1992.0,190.0,89.0,15.0,0.5889212827988338,175.0,9.0,44.0,8.0,7.0,70.0
2603,MIKHAIL ELGIN,0.4426229508196721,60.0,0.45,1.0,0.0,R,M,RUS,1981.0,183.0,87.15468409586057,14.0,0.619536661093862,412.0,7.0,46.0,10.0,7.0,70.0
2604,MIKHAIL KUKUSHKIN,0.5236363636363637,231.0,0.5541125541125541,44.0,0.36363636363636365,R,M,KAZ,1988.0,183.0,103.93153625954199,5.0,0.6127497621313035,1946.0,3.0,53.0,14.0,7.0,71.0
2605,MIKHAIL YOUZHNY,0.5432098765432098,162.0,0.5432098765432098,0.0,0.0,R,M,RUS,1982.0,183.0,97.9070945945946,8.0,0.6185989348627612,1117.0,7.0,51.0,13.0,7.0,71.0
2606,MIKI JANKOVIC,0.3793103448275862,29.0,0.3793103448275862,0.0,0.0,R,M,SRB,1995.0,183.0,89.79797979797979,11.0,0.6178861788617886,195.0,4.0,49.0,14.0,6.0,74.0
2609,MILANA MASLENKOVA,0.2692307692307692,15.0,0.2,11.0,0.36363636363636365,U,F,UZB,2001.0,172.13719297606002,59.76315789473684,0.0,0.14403032217308906,133.0,9.0,13.0,1.0,1.0,10.0
2612,MILIAAN NIESTEN,0.48,48.0,0.5,2.0,0.0,U,M,NED,1988.0,190.25,84.02884615384616,2.0,0.5675594342461631,375.0,6.0,48.0,7.0,7.0,65.0
2613,MILJAN ZEKIC,0.45454545454545453,116.0,0.4482758620689655,16.0,0.5,R,M,SRB,1988.0,183.0,93.73333333333333,10.0,0.6014429383471797,883.0,6.0,48.0,5.0,6.0,68.0
2614,MILOS RAONIC,0.6851063829787234,191.0,0.6858638743455497,44.0,0.6818181818181818,R,M,CAN,1990.0,196.0,108.07713614235354,32.0,0.7249705205233309,844.0,8.0,56.0,11.0,5.0,73.0
2615,MILOS SEKULIC,0.5,14.0,0.5,0.0,0.0,R,M,SWE,1990.0,185.33333333333331,82.35714285714286,4.0,0.5763688760806917,98.0,9.0,47.0,11.0,9.0,66.0
2617,MIN KYU SONG,0.35714285714285715,13.0,0.38461538461538464,1.0,0.0,U,M,KOR,1990.0,185.0,76.74444444444444,15.0,0.6552511415525114,70.0,8.0,55.0,13.0,10.0,76.0
2618,MINA HODZIC,0.5057471264367817,44.0,0.45454545454545453,43.0,0.5581395348837209,U,F,GER,2002.0,176.5,60.05813953488372,1.0,0.163244176013805,516.0,9.0,15.0,2.0,3.0,21.0
2623,MIOMIR KECMANOVIC,0.5581395348837209,158.0,0.5822784810126582,57.0,0.49122807017543857,R,M,SRB,1999.0,183.0,95.42807017543859,9.0,0.6308232291001914,1359.0,5.0,53.0,15.0,7.0,71.0
2624,MIRA ANTONITSCH,0.5704697986577181,127.0,0.5748031496062992,22.0,0.5454545454545454,U,F,AUT,1999.0,165.0,62.234375,8.0,0.5246475541678494,1916.0,6.0,57.0,1.0,2.0,15.0
2629,MIRIAM BIANCA BULGARU,0.5906976744186047,170.0,0.6235294117647059,45.0,0.4666666666666667,R,F,ROU,1998.0,173.71428571428572,61.57878489620616,5.0,0.6037320112924327,2207.0,18.0,55.0,2.0,5.0,32.0
2631,MIRIAM KOLODZIEJOVA,0.6812227074235808,156.0,0.6794871794871795,73.0,0.684931506849315,R,F,CZE,1997.0,175.78571428571428,60.87390235335441,4.0,0.5194283162125949,1662.0,6.0,59.0,2.0,5.0,34.0
2633,MIRJAM BJORKLUND,0.6182795698924731,141.0,0.6666666666666666,45.0,0.4666666666666667,U,F,SWE,1998.0,173.5,63.697366809552975,4.0,0.5607151524957528,1427.0,3.0,46.0,2.0,5.0,35.0
2634,MIRJANA LUCIC,0.5529411764705883,85.0,0.5529411764705883,0.0,0.0,R,F,CRO,1982.0,180.0,86.82306830907055,7.0,0.555008210180624,706.0,15.0,43.0,7.0,9.0,61.0
2635,MIRZA BASIC,0.5268817204301075,221.0,0.502262443438914,58.0,0.6206896551724138,R,M,BIH,1991.0,182.5,90.11270871985158,12.0,0.6377405032067094,1669.0,5.0,52.0,15.0,7.0,71.0
2636,MISA EGUCHI,0.47126436781609193,87.0,0.47126436781609193,0.0,0.0,R,F,JPN,1992.0,163.83333333333334,67.09411452810181,0.0,0.4508169934640523,654.0,4.0,28.0,3.0,6.0,48.0
2638,MISAKI DOI,0.49070631970260226,204.0,0.5098039215686274,65.0,0.4307692307692308,L,F,JPN,1991.0,159.0,87.55247732802476,3.0,0.547172633888501,2190.0,6.0,46.0,7.0,8.0,61.0
2640,MISCHA ZVEREV,0.48559670781893005,212.0,0.49056603773584906,31.0,0.45161290322580644,L,M,GER,1987.0,190.0,92.63345762711864,11.0,0.6330796319436556,1531.0,5.0,50.0,10.0,7.0,69.0
2641,MITCHELL KRUEGER,0.4731182795698925,221.0,0.45701357466063347,58.0,0.5344827586206896,R,M,USA,1994.0,187.53125,102.42918985776129,10.0,0.6156416464891041,1922.0,6.0,50.0,12.0,7.0,70.0
2643,MIYABI INOUE,0.42245989304812837,150.0,0.42,37.0,0.43243243243243246,R,F,JPN,1991.0,163.83333333333334,61.75293014533521,4.0,0.6382415254237288,2246.0,16.0,68.0,2.0,5.0,40.0
2644,MIYU KATO,0.524390243902439,149.0,0.5100671140939598,15.0,0.6666666666666666,R,F,JPN,1994.0,163.83333333333334,74.57498509242696,2.0,0.5328276443320691,1225.0,5.0,43.0,4.0,7.0,53.0
2645,MIZUNO KIJIMA,0.45098039215686275,51.0,0.45098039215686275,0.0,0.0,U,F,JPN,1995.0,163.83333333333334,60.839285714285715,2.0,0.22344139650872819,225.0,8.0,18.0,1.0,4.0,30.0
2646,MOEZ CHARGUI,0.21428571428571427,28.0,0.21428571428571427,0.0,0.0,R,M,TUN,1993.0,185.0,112.49242424242424,6.0,0.5586034912718204,242.0,8.0,44.0,6.0,7.0,70.0
2647,MOHAMED SAFWAT,0.47058823529411764,227.0,0.4801762114537445,62.0,0.43548387096774194,R,M,EGY,1990.0,183.0,93.45669934640523,9.0,0.6139783365191394,1899.0,6.0,50.0,9.0,7.0,70.0
2649,MOMOKO KOBORI,0.5402298850574713,151.0,0.543046357615894,23.0,0.5217391304347826,R,F,JPN,1998.0,163.83333333333334,61.732712765957444,1.0,0.48332221480987325,992.0,4.0,48.0,3.0,6.0,43.0
2650,MONA BARTHEL,0.47115384615384615,177.0,0.4971751412429379,31.0,0.3225806451612903,R,F,GER,1990.0,185.0,85.57198515769943,10.0,0.5698981616188334,1682.0,13.0,44.0,4.0,9.0,63.0
2653,MONICA NICULESCU,0.5339805825242718,177.0,0.5423728813559322,29.0,0.4827586206896552,R,F,ROU,1987.0,168.0,96.22623106060607,1.0,0.5285847500179327,1699.0,3.0,42.0,4.0,7.0,57.0
2654,MONICA PUIG,0.5822222222222222,222.0,0.5900900900900901,3.0,0.0,R,F,PUR,1993.0,170.0,91.44274809160305,8.0,0.5902255639097744,1631.0,8.0,48.0,10.0,9.0,64.0
2656,MONIKA KILNAROVA,0.6026200873362445,170.0,0.5941176470588235,59.0,0.6271186440677966,U,F,CZE,1999.0,175.78571428571428,60.230769230769226,3.0,0.23295044305874632,1183.0,3.0,24.0,2.0,5.0,33.0
2658,MONTSERRAT GONZALEZ,0.59375,157.0,0.5987261146496815,3.0,0.3333333333333333,R,F,PAR,1994.0,172.13719297606002,64.39716599190282,3.0,0.4996769504118882,1390.0,11.0,44.0,3.0,6.0,38.0
2661,MOYUKA UCHIJIMA,0.5392156862745098,81.0,0.49382716049382713,21.0,0.7142857142857143,U,F,JPN,2001.0,163.83333333333334,62.747195357833654,2.0,0.5646146966761068,1230.0,9.0,50.0,2.0,5.0,40.0
2664,MYRTILLE GEORGES,0.5235849056603774,201.0,0.5323383084577115,11.0,0.36363636363636365,R,F,FRA,1991.0,173.36363636363637,63.13121041833912,2.0,0.4891443987667009,2007.0,12.0,44.0,3.0,7.0,49.0
2665,N SRIRAM BALAJI,0.42424242424242425,66.0,0.42424242424242425,0.0,0.0,R,M,IND,1990.0,183.8,97.14943609022556,16.0,0.6333466613354658,453.0,7.0,50.0,10.0,7.0,72.0
2666,N VIJAY SUNDAR PRASHANTH,0.4166666666666667,60.0,0.4166666666666667,0.0,0.0,R,M,IND,1986.0,183.8,85.54571428571428,13.0,0.6236531554643406,369.0,9.0,50.0,16.0,7.0,72.0
2667,NA LAE HAN,0.5891472868217055,213.0,0.6244131455399061,45.0,0.4222222222222222,L,F,KOR,1992.0,172.13719297606002,66.09340863952333,1.0,0.5470190864250483,2454.0,7.0,42.0,3.0,7.0,50.0
2668,NA RI KIM,0.6086956521739131,92.0,0.6086956521739131,0.0,0.0,U,F,KOR,1990.0,172.13719297606002,61.19940476190476,2.0,0.5451470588235294,548.0,8.0,47.0,2.0,5.0,33.0
2670,NADIA ECHEVERRIA ALAM,0.38613861386138615,98.0,0.3979591836734694,3.0,0.0,R,F,USA,1995.0,173.1818181818182,59.96774193548387,6.0,0.19060166886253843,558.0,10.0,18.0,1.0,1.0,10.0
2671,NADIA PODOROSKA,0.6319702602230484,181.0,0.5966850828729282,88.0,0.7045454545454546,U,F,ARG,1997.0,170.0,73.51221033868093,2.0,0.49736453721273455,1918.0,8.0,41.0,3.0,7.0,48.0
2673,NADIYA KICHENOK,0.42424242424242425,32.0,0.4375,1.0,0.0,R,F,UKR,1992.0,173.75,76.57142857142857,5.0,0.462241653418124,273.0,12.0,36.0,5.0,9.0,48.0
2677,NAGI HANATANI,0.39893617021276595,139.0,0.4028776978417266,49.0,0.3877551020408163,U,F,JPN,1995.0,163.83333333333334,60.76117994100295,0.0,0.49005988023952096,1511.0,9.0,53.0,2.0,5.0,35.0
2681,NAIKTHA BAINS,0.463519313304721,198.0,0.4696969696969697,35.0,0.42857142857142855,R,F,AUS,1997.0,170.85714285714286,65.66740740740741,6.0,0.5163818103288702,1977.0,8.0,45.0,3.0,6.0,46.0
2684,NAM HOANG LY,0.5,35.0,0.5142857142857142,1.0,0.0,R,M,VIE,1997.0,185.6766904886429,99.13888888888889,6.0,0.5813953488372093,267.0,6.0,49.0,10.0,8.0,65.0
2687,NAO HIBINO,0.4891304347826087,233.0,0.5064377682403434,43.0,0.3953488372093023,R,F,JPN,1994.0,163.0,82.32726556343577,4.0,0.5474095287685499,2183.0,6.0,46.0,5.0,8.0,60.0
2688,NAOKI NAKAGAWA,0.30434782608695654,23.0,0.30434782608695654,0.0,0.0,R,M,JPN,1996.0,176.28571428571428,87.20535714285714,10.0,0.568196103079824,185.0,10.0,47.0,8.0,10.0,70.0
2689,NAOKO ETO,0.13559322033898305,39.0,0.05128205128205128,20.0,0.3,R,F,JPN,1985.0,163.83333333333334,59.40196078431373,0.0,0.14958158995815898,459.0,6.0,8.0,1.0,2.0,13.0
2690,NAOMI BROADY,0.47596153846153844,199.0,0.47738693467336685,9.0,0.4444444444444444,R,F,GBR,1990.0,189.0,76.92433509405987,19.0,0.6110481775171587,1415.0,10.0,50.0,5.0,8.0,57.0
2691,NAOMI CHEONG,0.55,39.0,0.5641025641025641,1.0,0.0,U,F,USA,2002.0,173.1818181818182,60.19444444444444,0.0,0.13144016227180527,126.0,8.0,20.0,2.0,5.0,34.0
2692,NAOMI OSAKA,0.6731517509727627,215.0,0.6511627906976745,42.0,0.7857142857142857,R,F,JPN,1997.0,180.0,86.46194605009634,14.0,0.6076045184581343,1499.0,6.0,48.0,7.0,9.0,64.0
2694,NASIBA ESPOLOVA,0.25,8.0,0.25,4.0,0.25,U,F,UZB,2002.0,172.13719297606002,58.888888888888886,0.0,0.1726027397260274,117.0,12.0,17.0,2.0,2.0,9.0
2695,NASTASJA MARIANA SCHUNK,0.6724137931034483,1.0,0.0,57.0,0.6842105263157895,U,F,GER,2003.0,176.5,61.22402159244264,2.0,0.5428738659642962,345.0,5.0,34.0,2.0,6.0,35.0
2696,NASTASSJA BURNETT,0.5957446808510638,94.0,0.5957446808510638,0.0,0.0,R,F,ITA,1992.0,166.83333333333334,61.40836466165413,1.0,0.4562131762185324,897.0,3.0,41.0,2.0,5.0,32.0
2704,NATALIA SZABANIN,0.36363636363636365,1.0,0.0,10.0,0.4,L,F,HUN,2003.0,175.5,64.28571428571428,3.0,0.3328804347826087,84.0,13.0,47.0,2.0,6.0,33.0
2706,NATALIA VIKHLYANTSEVA,0.5341880341880342,201.0,0.5572139303482587,33.0,0.3939393939393939,R,F,RUS,1997.0,165.3125,83.07713761467889,6.0,0.5508034167612449,1779.0,10.0,46.0,5.0,8.0,58.0
2711,NATALIE PROESE,0.29850746268656714,67.0,0.29850746268656714,0.0,0.0,R,F,GER,1990.0,176.5,60.46808510638298,1.0,0.5141209228321401,517.0,10.0,44.0,1.0,2.0,16.0
2712,NATALIJA KOSTIC,0.5796460176991151,200.0,0.625,26.0,0.23076923076923078,R,F,SRB,1994.0,176.25,64.45383688228205,4.0,0.47838809973785285,1528.0,9.0,49.0,2.0,5.0,35.0
2716,NATASHA PALHA,0.3194444444444444,72.0,0.3194444444444444,0.0,0.0,U,F,IND,1994.0,172.13719297606002,59.92857142857143,0.0,0.17790942098222817,392.0,2.0,17.0,1.0,3.0,19.0
2718,NATASHA SUBHASH,0.6666666666666666,45.0,0.6666666666666666,0.0,0.0,U,F,USA,2001.0,173.1818181818182,60.1,0.0,0.10425450364124185,135.0,0.0,13.0,3.0,6.0,37.0
2720,NATELA DZALAMIDZE,0.4838709677419355,57.0,0.5087719298245614,5.0,0.2,R,F,RUS,1993.0,165.3125,63.14479166666666,8.0,0.45743405275779375,468.0,6.0,33.0,2.0,5.0,35.0
2721,NATHALIA ROSSI,0.38095238095238093,21.0,0.38095238095238093,0.0,0.0,L,F,BRA,1989.0,172.13719297606002,60.46153846153846,1.0,0.19315245478036175,104.0,4.0,14.0,2.0,5.0,29.0
2724,NATHALY KURATA,0.5842696629213483,169.0,0.591715976331361,9.0,0.4444444444444444,U,F,BRA,1993.0,172.13719297606002,60.38552494802495,3.0,0.4022667681637486,839.0,6.0,16.0,1.0,5.0,30.0
2725,NATHAN PASHA,0.36666666666666664,30.0,0.36666666666666664,0.0,0.0,U,M,USA,1992.0,187.53125,83.55741626794259,7.0,0.5992680695333943,209.0,6.0,48.0,13.0,8.0,72.0
2726,NATHANIEL LAMMONS,0.35294117647058826,29.0,0.3448275862068966,5.0,0.4,U,M,USA,1993.0,187.53125,81.96212121212122,16.0,0.6254222972972973,213.0,6.0,48.0,9.0,8.0,72.0
2733,NEFISA BERBEROVIC,0.6388888888888888,115.0,0.6086956521739131,65.0,0.6923076923076923,U,F,BIH,1999.0,172.13719297606002,60.0695652173913,3.0,0.36173207484682895,690.0,4.0,28.0,1.0,3.0,19.0
2734,NEIL PAUFFLEY,0.2222222222222222,18.0,0.2222222222222222,0.0,0.0,R,M,GBR,1990.0,183.42857142857144,70.53571428571428,13.0,0.5918367346938775,117.0,12.0,44.0,11.0,5.0,70.0
2736,NERMAN FATIC,0.4883720930232558,12.0,0.4166666666666667,31.0,0.5161290322580645,U,M,BIH,1994.0,182.5,97.79978354978354,7.0,0.5917400135409614,307.0,8.0,47.0,4.0,5.0,63.0
2738,NETHMI HIMASHI WADUGE,0.2857142857142857,14.0,0.2857142857142857,0.0,0.0,U,F,SRI,1998.0,172.13719297606002,59.375,0.0,0.39710144927536234,103.0,26.0,31.0,6.0,13.0,51.0
2740,NICAISE MUAMBA,0.15384615384615385,13.0,0.15384615384615385,0.0,0.0,U,M,CAN,2001.0,188.57142857142856,107.06818181818181,10.0,0.5845799769850403,101.0,10.0,47.0,12.0,7.0,77.0
2741,NICHA LERTPITAKSINCHAI,0.417910447761194,67.0,0.417910447761194,0.0,0.0,R,F,THA,1991.0,172.13719297606002,64.71474358974359,2.0,0.41152581705666214,561.0,4.0,30.0,3.0,6.0,39.0
2742,NICK CHAPPELL,0.3584905660377358,17.0,0.29411764705882354,36.0,0.3888888888888889,L,M,USA,1992.0,187.53125,95.14086687306502,7.0,0.5922974767596282,375.0,6.0,48.0,8.0,8.0,70.0
2743,NICK HARDT,0.3888888888888889,10.0,0.3,8.0,0.5,U,M,DOM,2000.0,173.0,88.74675324675326,4.0,0.5838401390095569,127.0,6.0,48.0,11.0,5.0,71.0
